date;transaction_id;product_name;quantity;category;;;;;
21/06/24;240621002;Gelas Hok 14oz;1;Gelas;;;;;
21/06/24;240621003;Foam polos;1;Lain-lain;;;;;
21/06/24;240621004;Tusuk gigi;2;Lain-lain;;;;;
21/06/24;240621005;Dozer 15;1;Kresek;;;;;
21/06/24;240621006;Palapa 40M;1;Kresek;;;;;
21/06/24;240621007;Palapa 40H;1;Kresek;;;;;
21/06/24;240621008;Dozer 24;1;Kresek;;;;;
21/06/24;240621009;Lakban bening;1;Lain-lain;;;;;
21/06/24;240621010;See-u roll;1;Lain-lain;;;;;
21/06/24;240621011;Sarung tangan;1;Lain-lain;;;;;
21/06/24;240621012;Karet 1 ons;1;Lain-lain;;;;;
21/06/24;240621013;Dozer 24;1;Kresek;;;;;
21/06/24;240621014;Kertas beo;1;Lain-lain;;;;;
21/06/24;240621015;Cup 150ml;1;Cup;;;;;
21/06/24;240621016;Cup 100ml;1;Cup;;;;;
21/06/24;240621017;Sendok bebek;1;Lain-lain;;;;;
21/06/24;240621018;Tomat 1kg;2;Plastik;;;;;
21/06/24;240621019;Tomat 2kg;2;Plastik;;;;;
21/06/24;240621020;Palapa 40H;2;Kresek;;;;;
21/06/24;240621021;Dozer 15;1;Kresek;;;;;
21/06/24;240621022;Jeruk 1/2kg;1;Plastik;;;;;
21/06/24;240621023;HD los 28W;1;Lain-lain;;;;;
21/06/24;240621024;Dozer 24;1;Kresek;;;;;
21/06/24;240621025;Gelas Hok 12oz;2;Gelas;;;;;
21/06/24;240621025;Tutup gelas;2;Gelas;;;;;
21/06/24;240621025;Rice paper;1;Lain-lain;;;;;
21/06/24;240621025;Semangka 24;1;Kresek;;;;;
21/06/24;240621025;Semangka 15;2;Kresek;;;;;
21/06/24;240621026;Milenium 55;1;Kresek;;;;;
21/06/24;240621027;Mika 4T;1;Mika;;;;;
21/06/24;240621027;Mika 6A;1;Mika;;;;;
21/06/24;240621027;Jet 1/2kg;1;Plastik;;;;;
21/06/24;240621028;Mika brownis M;1;Mika;;;;;
21/06/24;240621028;Dos R18;1;Lain-lain;;;;;
21/06/24;240621029;OPP 10x10;1;OPP;;;;;
21/06/24;240621030;Tusuk sate;2;Lain-lain;;;;;
21/06/24;240621030;OPP 7x15;1;OPP;;;;;
21/06/24;240621030;"Isolasi 1""";1;Lain-lain;;;;;
21/06/24;240621031;Cling wrap;2;Lain-lain;;;;;
21/06/24;240621032;Gawang los;4;Lain-lain;;;;;
21/06/24;240621033;Gelas Hok 12oz;1;Gelas;;;;;
21/06/24;240621033;Kresek gelas mutiara;1;Gelas;;;;;
21/06/24;240621034;Kancil 1/4kg;1;Plastik;;;;;
21/06/24;240621035;Jeruk 1kg;1;Plastik;;;;;
21/06/24;240621036;Lunch box M;1;Lain-lain;;;;;
21/06/24;240621037;Tissue pascoy;2;Lain-lain;;;;;
21/06/24;240621038;Gading 28H;1;Kresek;;;;;
21/06/24;240621039;Cup pudding 100ml;1;Cup;;;;;
21/06/24;240621040;Kertas beo;3;Lain-lain;;;;;
21/06/24;240621041;Klip 8x5;1;Klip;;;;;
21/06/24;240621042;Gelas Hok 16oz;1;Gelas;;;;;
21/06/24;240621043;OPP 12x12;1;OPP;;;;;
21/06/24;240621044;OPP 13x13;1;OPP;;;;;
21/06/24;240621045;Puma 5x15;1;Plastik;;;;;
21/06/24;240621046;Tusuk sate;1;Lain-lain;;;;;
21/06/24;240621047;Isolasi kecil;1;Lain-lain;;;;;
21/06/24;240621048;Jeruk 1kg;1;Plastik;;;;;
21/06/24;240621049;Garpu;1;Lain-lain;;;;;
21/06/24;240621050;Kamboja 21;1;Kresek;;;;;
21/06/24;240621051;Tomat 1kg;1;Plastik;;;;;
21/06/24;240621052;Gading 40H;1;Kresek;;;;;
21/06/24;240621053;Mawar 15;1;Lain-lain;;;;;
22/06/24;240622001;Mangkok DM 200ml;1;Thinwall;;;;;
22/06/24;240622002;Kresek 1 gelas;2;Gelas;;;;;
22/06/24;240622003;Semangka 15;3;Kresek;;;;;
22/06/24;240622004;Kilat 21H;2;Kresek;;;;;
22/06/24;240622005;Mangkok DM 200ml;1;Thinwall;;;;;
22/06/24;240622006;Mika 6A;1;Mika;;;;;
22/06/24;240622007;Klip 12x8;1;Klip;;;;;
22/06/24;240622008;Kertas gajah;1;Lain-lain;;;;;
22/06/24;240622009;Nemo 15;2;Kresek;;;;;
22/06/24;240622010;Nemo 24;2;Kresek;;;;;
22/06/24;240622011;Gading 40H;2;Kresek;;;;;
22/06/24;240622012;Sedotan steril;1;Sedotan;;;;;
22/06/24;240622013;Karet bebek;1;Lain-lain;;;;;
22/06/24;240622014;Foam HB;1;Lain-lain;;;;;
22/06/24;240622015;Gading 40H;1;Kresek;;;;;
22/06/24;240622016;Semangka 15;1;Kresek;;;;;
22/06/24;240622017;Semangka 24;1;Kresek;;;;;
22/06/24;240622018;Gelas bola;5;Gelas;;;;;
22/06/24;240622019;Gading 28P;1;Kresek;;;;;
22/06/24;240622020;Semangka 15;2;Kresek;;;;;
22/06/24;240622021;Karet 1 ons;1;Lain-lain;;;;;
22/06/24;240622022;Semangka 24;2;Kresek;;;;;
22/06/24;240622023;Thinwall 650ml;1;Thinwall;;;;;
22/06/24;240622024;Tissue dapur;1;Lain-lain;;;;;
22/06/24;240622025;Lunch box L;1;Lain-lain;;;;;
22/06/24;240622026;Palapa 40M;1;Kresek;;;;;
22/06/24;240622027;Liberty 15;1;Kresek;;;;;
22/06/24;240622028;Gading 40H;1;Kresek;;;;;
22/06/24;240622029;HD los 24W;1;Lain-lain;;;;;
22/06/24;240622030;Gelas Hok 12oz;1;Gelas;;;;;
22/06/24;240622030;Gelas Hok 16oz;1;Gelas;;;;;
22/06/24;240622030;Tictas 1kg;1;Plastik;;;;;
22/06/24;240622030;Tomat 2kg;1;Plastik;;;;;
22/06/24;240622030;Kertas coklat bulat;1;Lain-lain;;;;;
22/06/24;240622031;Piring tart;4;Lain-lain;;;;;
22/06/24;240622032;Gelas Hok 16oz;1;Gelas;;;;;
22/06/24;240622033;Gading 28P;1;Kresek;;;;;
22/06/24;240622034;Kilat 15H;2;Kresek;;;;;
22/06/24;240622035;Gading 35P;1;Kresek;;;;;
22/06/24;240622036;Sarung tangan;1;Lain-lain;;;;;
22/06/24;240622037;Kancil 1/4kg;1;Plastik;;;;;
22/06/24;240622038;Kertas elang;1;Lain-lain;;;;;
22/06/24;240622039;Liberty 15;1;Kresek;;;;;
22/06/24;240622040;Gading 40P;1;Kresek;;;;;
22/06/24;240622041;See-u roll;1;Lain-lain;;;;;
22/06/24;240622042;Klip 6x10;1;Klip;;;;;
22/06/24;240622043;Thinwall 1000ml SQ;1;Thinwall;;;;;
22/06/24;240622044;Polybag 60x100;5;Lain-lain;;;;;
22/06/24;240622045;Dos R20;1;Lain-lain;;;;;
22/06/24;240622046;Rice paper;1;Lain-lain;;;;;
22/06/24;240622047;Milenium 55;1;Kresek;;;;;
23/06/24;240623001;Koyor 15;1;Lain-lain;;;;;
23/06/24;240623001;Kilat 21H;1;Kresek;;;;;
23/06/24;240623002;Karet 1 ons;1;Lain-lain;;;;;
23/06/24;240623002;Raja 24W;1;Kresek;;;;;
23/06/24;240623002;Koyor 15;2;Lain-lain;;;;;
23/06/24;240623002;Thinwall 500ml;1;Thinwall;;;;;
23/06/24;240623003;OPP 11x11;1;OPP;;;;;
23/06/24;240623004;See-u bantal;1;Lain-lain;;;;;
23/06/24;240623005;Liberty 24;1;Kresek;;;;;
23/06/24;240623006;Klip 15x10;1;Klip;;;;;
23/06/24;240623007;HD los 24H;3;Lain-lain;;;;;
23/06/24;240623008;HD los 28H;3;Lain-lain;;;;;
23/06/24;240623009;Tomat 1/4kg;1;Plastik;;;;;
23/06/24;240623010;Gelas bola;1;Gelas;;;;;
23/06/24;240623011;Semangka 15;1;Kresek;;;;;
23/06/24;240623012;Mika 6AA;1;Mika;;;;;
23/06/24;240623013;Semangka 24;1;Kresek;;;;;
23/06/24;240623014;Nemo 24;1;Kresek;;;;;
23/06/24;240623015;Kertas gajah;1;Lain-lain;;;;;
23/06/24;240623015;Jeruk 1/2kg;5;Plastik;;;;;
23/06/24;240623015;Nemo 15;1;Kresek;;;;;
23/06/24;240623015;Karet 1/2kg;1;Lain-lain;;;;;
23/06/24;240623016;Cling wrap;1;Lain-lain;;;;;
23/06/24;240623017;Klip 17x11;1;Klip;;;;;
23/06/24;240623018;Klip 12x8;1;Klip;;;;;
23/06/24;240623019;Gelas bola;1;Gelas;;;;;
23/06/24;240623020;Mika 3T;1;Mika;;;;;
23/06/24;240623020;Jet 1/4kg;2;Plastik;;;;;
23/06/24;240623020;Jet 1/2kg;2;Plastik;;;;;
23/06/24;240623020;Puma 8x35;8;Plastik;;;;;
23/06/24;240623021;Puma 1kg;1;Plastik;;;;;
23/06/24;240623022;Nemo 15;1;Kresek;;;;;
23/06/24;240623023;Kilat 40M;1;Kresek;;;;;
23/06/24;240623024;Rice paper;2;Lain-lain;;;;;
23/06/24;240623024;Sedotan hitam tekuk;1;Sedotan;;;;;
23/06/24;240623024;Semangka 24;1;Kresek;;;;;
23/06/24;240623024;Semangka 15;2;Kresek;;;;;
23/06/24;240623024;Gelas Hok 12oz;2;Gelas;;;;;
23/06/24;240623024;Tutup gelas;2;Gelas;;;;;
24/06/24;240624001;Raja 15W;3;Kresek;;;;;
24/06/24;240624002;Klip 12x8;1;Klip;;;;;
24/06/24;240624003;Klip 15x10;1;Klip;;;;;
24/06/24;240624004;Klip 10x7;1;Klip;;;;;
24/06/24;240624004;Klip 12x8;1;Klip;;;;;
24/06/24;240624004;HD los 15W;1;Lain-lain;;;;;
24/06/24;240624004;HD los 24W;1;Lain-lain;;;;;
24/06/24;240624005;Kancil 1/4kg;1;Plastik;;;;;
24/06/24;240624006;Kertas gajah;1;Lain-lain;;;;;
24/06/24;240624006;Nemo 15;2;Kresek;;;;;
24/06/24;240624006;Nemo 24;2;Kresek;;;;;
24/06/24;240624006;Jeruk 1/2kg;5;Plastik;;;;;
24/06/24;240624006;Kancil 1/4kg;1;Plastik;;;;;
24/06/24;240624007;Gawang los;4;Lain-lain;;;;;
24/06/24;240624008;Gading 35P;1;Kresek;;;;;
24/06/24;240624009;Tictas 1kg;1;Plastik;;;;;
24/06/24;240624010;Tusuk sate;1;Lain-lain;;;;;
24/06/24;240624011;Isolasi kecil;1;Lain-lain;;;;;
24/06/24;240624012;Jet roll 09x100x03;1;Plastik;;;;;
24/06/24;240624013;Sendok teh B;2;Lain-lain;;;;;
24/06/24;240624014;Nemo 24;10;Kresek;;;;;
24/06/24;240624015;Semangka 15;1;Kresek;;;;;
24/06/24;240624016;Rice paper;1;Lain-lain;;;;;
24/06/24;240624017;Piring tart;4;Lain-lain;;;;;
24/06/24;240624018;Dos R18;1;Lain-lain;;;;;
24/06/24;240624018;Kilat 40M;2;Kresek;;;;;
24/06/24;240624019;Tissue nice;3;Lain-lain;;;;;
25/06/24;240625001;Foam sekat;1;Lain-lain;;;;;
25/06/24;240625002;Dozer 24;1;Kresek;;;;;
25/06/24;240625003;Sendok smart;1;Lain-lain;;;;;
25/06/24;240625004;Jet 1/2kg;1;Plastik;;;;;
25/06/24;240625005;Sendok bebek;1;Lain-lain;;;;;
25/06/24;240625006;Thinwall 650ml;1;Thinwall;;;;;
25/06/24;240625007;Dozer 15;1;Kresek;;;;;
25/06/24;240625008;Kertas beo;1;Lain-lain;;;;;
25/06/24;240625009;Kertas coklat bulat;1;Lain-lain;;;;;
25/06/24;240625010;Sarung tangan;1;Lain-lain;;;;;
25/06/24;240625011;Gelas Hok 10oz;1;Gelas;;;;;
25/06/24;240625012;Gading 40M;1;Kresek;;;;;
25/06/24;240625013;Mangkok Victory 650ml;1;Thinwall;;;;;
25/06/24;240625014;Kancil 1/4kg;1;Plastik;;;;;
25/06/24;240625015;Jet 1/2kg;1;Plastik;;;;;
25/06/24;240625016;Gelas bola;1;Gelas;;;;;
25/06/24;240625017;Tikus 1kg;1;Plastik;;;;;
26/06/24;240626001;Palapa 35H;2;Kresek;;;;;
26/06/24;240626002;Sedotan garis;1;Sedotan;;;;;
26/06/24;240626003;See-u bantal;1;Lain-lain;;;;;
26/06/24;240626004;Foam bubur;2;Lain-lain;;;;;
26/06/24;240626005;Cup cake 9.5;1;Cup;;;;;
26/06/24;240626006;OPP 11x11;1;OPP;;;;;
26/06/24;240626007;Gading 40P;1;Kresek;;;;;
26/06/24;240626008;Polybag 60x100;1;Lain-lain;;;;;
26/06/24;240626009;Foam HB;1;Lain-lain;;;;;
26/06/24;240626010;Dozer 15;1;Kresek;;;;;
26/06/24;240626011;Dozer 24;1;Kresek;;;;;
26/06/24;240626012;HD los 15H;1;Lain-lain;;;;;
26/06/24;240626013;Foam bubur;1;Lain-lain;;;;;
26/06/24;240626014;OPP 11x11;1;OPP;;;;;
26/06/24;240626015;Karet 1/2kg;1;Lain-lain;;;;;
26/06/24;240626016;Kertas gajah;1;Lain-lain;;;;;
26/06/24;240626017;Puma 8x35;1;Plastik;;;;;
26/06/24;240626018;HD los 28H;10;Lain-lain;;;;;
26/06/24;240626018;Sedotan kopi;10;Sedotan;;;;;
26/06/24;240626018;Polybag 80x100;15;Lain-lain;;;;;
26/06/24;240626019;Mangkok Victory 650ml;20;Thinwall;;;;;
26/06/24;240626019;Sendok smart;4;Lain-lain;;;;;
26/06/24;240626019;Kancil 1/2kg;2;Plastik;;;;;
26/06/24;240626020;Puma 8x35;4;Plastik;;;;;
26/06/24;240626021;Puma 5x15;1;Plastik;;;;;
26/06/24;240626022;Gelas Hok 16oz;1;Gelas;;;;;
26/06/24;240626023;Nemo 15;1;Kresek;;;;;
26/06/24;240626024;Karet 1 ons;1;Lain-lain;;;;;
26/06/24;240626025;Sedotan tongtji;1;Sedotan;;;;;
26/06/24;240626026;Jeruk 1/2kg;1;Plastik;;;;;
26/06/24;240626027;Gading 35P;1;Kresek;;;;;
26/06/24;240626028;Dozer 24;1;Kresek;;;;;
26/06/24;240626029;Gelas Ceria 22oz;1;Gelas;;;;;
26/06/24;240626030;Rice paper;1;Lain-lain;;;;;
26/06/24;240626031;Tissue jolly;1;Lain-lain;;;;;
26/06/24;240626032;Mawar 28;1;Lain-lain;;;;;
26/06/24;240626033;Jeruk 1/2kg;1;Plastik;;;;;
26/06/24;240626034;Tissue pascoy;1;Lain-lain;;;;;
26/06/24;240626035;Lunch box M;2;Lain-lain;;;;;
26/06/24;240626036;Tictas 1kg;1;Plastik;;;;;
26/06/24;240626037;Kancil 1/2kg;1;Plastik;;;;;
26/06/24;240626038;Dos R28 hati;1;Lain-lain;;;;;
27/06/24;240627001;Semangka 24;2;Kresek;;;;;
27/06/24;240627002;Palapa 40M;1;Kresek;;;;;
27/06/24;240627003;Gading 35P;1;Kresek;;;;;
27/06/24;240627003;Dozer 28;1;Kresek;;;;;
27/06/24;240627003;Klip 8x5;10;Klip;;;;;
27/06/24;240627003;Kancil 1/4kg;2;Plastik;;;;;
27/06/24;240627004;HD los 28H;1;Lain-lain;;;;;
27/06/24;240627005;Kertas beo;1;Lain-lain;;;;;
27/06/24;240627006;Gelas Ceria 22oz;1;Gelas;;;;;
27/06/24;240627007;HD los 28H;1;Lain-lain;;;;;
27/06/24;240627008;Puma 1kg;1;Plastik;;;;;
27/06/24;240627009;Jet 1/2kg;1;Plastik;;;;;
27/06/24;240627010;Raja 15W;3;Kresek;;;;;
27/06/24;240627010;Kertas gajah;1;Lain-lain;;;;;
27/06/24;240627011;Kertas gajah;1;Lain-lain;;;;;
27/06/24;240627012;Cup pudding 100ml;2;Cup;;;;;
27/06/24;240627013;Gelas Hok 10oz;3;Gelas;;;;;
27/06/24;240627013;Gading 28P;2;Kresek;;;;;
27/06/24;240627013;Wayang 1kg;1;Lain-lain;;;;;
27/06/24;240627014;Thinwall 650ml;1;Thinwall;;;;;
27/06/24;240627015;Mika nampan S;1;Mika;;;;;
27/06/24;240627016;Gelas Hok 16oz;1;Gelas;;;;;
27/06/24;240627017;Klip 20x30;1;Klip;;;;;
27/06/24;240627018;Sarung tangan;1;Lain-lain;;;;;
27/06/24;240627019;Nemo 24;1;Kresek;;;;;
27/06/24;240627020;Gading 40M;1;Kresek;;;;;
27/06/24;240627021;Tissue jolly;1;Lain-lain;;;;;
27/06/24;240627022;Milenium 55;1;Kresek;;;;;
27/06/24;240627023;OPP 14x14;3;OPP;;;;;
27/06/24;240627024;Kancil 1/4kg;1;Plastik;;;;;
27/06/24;240627025;Garpu ;1;Lain-lain;;;;;
27/06/24;240627025;Gelas kopi polos;1;Gelas;;;;;
27/06/24;240627025;Mika piring no 9;1;Mika;;;;;
27/06/24;240627026;Gading 40H;2;Kresek;;;;;
27/06/24;240627027;HD los 28H;1;Lain-lain;;;;;
27/06/24;240627028;Gelas Hok 16oz;1;Gelas;;;;;
28/06/24;240628001;Semangka 15;1;Kresek;;;;;
28/06/24;240628002;Foam sekat;1;Lain-lain;;;;;
28/06/24;240628003;Karet 1 ons;1;Lain-lain;;;;;
28/06/24;240628004;Cup pudding 100ml;1;Cup;;;;;
28/06/24;240628005;Thinwall 2000ml;1;Thinwall;;;;;
28/06/24;240628006;Palapa 40M;6;Kresek;;;;;
28/06/24;240628007;Jeruk 1/4kg;2;Plastik;;;;;
28/06/24;240628008;Foam polos;1;Lain-lain;;;;;
28/06/24;240628009;Nemo 15;2;Kresek;;;;;
28/06/24;240628010;Nemo 24;2;Kresek;;;;;
28/06/24;240628011;Thinwall 750ml;1;Thinwall;;;;;
28/06/24;240628012;Sedotan steril;1;Sedotan;;;;;
28/06/24;240628013;Semangka 15;1;Kresek;;;;;
28/06/24;240628014;Semangka 24;1;Kresek;;;;;
28/06/24;240628015;Foam bento;1;Lain-lain;;;;;
28/06/24;240628016;Plastik ultra blueprint;1;Lain-lain;;;;;
28/06/24;240628017;Mika kaca;2;Mika;;;;;
28/06/24;240628018;Gawang los;2;Lain-lain;;;;;
28/06/24;240628019;Kresek 1 gelas;1;Gelas;;;;;
28/06/24;240628020;Kresek 1 gelas;1;Gelas;;;;;
28/06/24;240628021;Nemo 15;1;Kresek;;;;;
28/06/24;240628022;OPP 16x16;1;OPP;;;;;
28/06/24;240628023;Mika R18;1;Mika;;;;;
28/06/24;240628024;Cup cake 10.5;6;Cup;;;;;
28/06/24;240628025;Isolasi kecil;2;Lain-lain;;;;;
28/06/24;240628026;Kamboja 21;1;Kresek;;;;;
28/06/24;240628027;Gelas Hok 12oz;2;Gelas;;;;;
28/06/24;240628027;Tutup gelas;2;Gelas;;;;;
28/06/24;240628027;Foam bubur;1;Lain-lain;;;;;
28/06/24;240628027;Rice paper;1;Lain-lain;;;;;
28/06/24;240628027;Semangka 15;2;Kresek;;;;;
28/06/24;240628027;Semangka 24;1;Kresek;;;;;
28/06/24;240628028;Nemo 24;1;Kresek;;;;;
28/06/24;240628029;Tomat 1/4kg;1;Plastik;;;;;
28/06/24;240628030;HD los 15H;2;Lain-lain;;;;;
28/06/24;240628031;Mika piring no 9;1;Mika;;;;;
28/06/24;240628032;Kertas gajah;1;Lain-lain;;;;;
28/06/24;240628032;Karet 1/2kg;1;Lain-lain;;;;;
28/06/24;240628032;Nemo 15;2;Kresek;;;;;
28/06/24;240628032;Nemo 24;2;Kresek;;;;;
28/06/24;240628032;Kancil 1/4kg;1;Plastik;;;;;
28/06/24;240628032;Thinwall 2000ml;1;Thinwall;;;;;
28/06/24;240628033;Thinwall 1000ml SQ;1;Thinwall;;;;;
28/06/24;240628034;Sendok dawet;1;Lain-lain;;;;;
28/06/24;240628035;Kancil 1/4kg;1;Plastik;;;;;
28/06/24;240628036;Tictas 1kg;1;Plastik;;;;;
28/06/24;240628037;Sarung tangan;1;Lain-lain;;;;;
28/06/24;240628038;Dozer 24;1;Kresek;;;;;
28/06/24;240628039;Polybag 80x100;1;Lain-lain;;;;;
28/06/24;240628040;Gading 40H;1;Kresek;;;;;
28/06/24;240628041;Dos R3A;1;Lain-lain;;;;;
28/06/24;240628042;Dozer 24;1;Kresek;;;;;
28/06/24;240628043;Gelas Hok 10oz;1;Gelas;;;;;
28/06/24;240628044;See-u roll;1;Lain-lain;;;;;
28/06/24;240628045;See-u bantal;2;Lain-lain;;;;;
28/06/24;240628046;OPP 7x15;1;OPP;;;;;
28/06/24;240628047;OPP 16x16;1;OPP;;;;;
28/06/24;240628048;Kertas beo;3;Lain-lain;;;;;
28/06/24;240628049;Karet 1/2kg;1;Lain-lain;;;;;
28/06/24;240628050;"Isolasi 1""";1;Lain-lain;;;;;
28/06/24;240628051;"Isolasi 2""";1;Lain-lain;;;;;
28/06/24;240628052;Cup sealer;1;Cup;;;;;
28/06/24;240628053;Dozer 24;1;Kresek;;;;;
28/06/24;240628054;Thinwall 1000ml SQ;1;Thinwall;;;;;
28/06/24;240628054;Sendok hitam;2;Lain-lain;;;;;
28/06/24;240628055;Gelas Ceria 22oz;2;Gelas;;;;;
28/06/24;240628055;Tutup gelas;2;Gelas;;;;;
28/06/24;240628056;Thinwall 1500ml;1;Thinwall;;;;;
28/06/24;240628057;Standing pouch 10x17;1;Lain-lain;;;;;
28/06/24;240628058;Semangka 24;2;Kresek;;;;;
28/06/24;240628059;Nemo 24;1;Kresek;;;;;
28/06/24;240628060;Gading 40H;1;Kresek;;;;;
28/06/24;240628061;Milenium 55;1;Kresek;;;;;
28/06/24;240628062;Cup oval;3;Cup;;;;;
28/06/24;240628063;Mika CD5;1;Mika;;;;;
28/06/24;240628064;Cup sealer;1;Cup;;;;;
28/06/24;240628065;Sendok set;1;Lain-lain;;;;;
28/06/24;240628066;Thinwall 500ml;1;Thinwall;;;;;
28/06/24;240628067;Kertas beo;3;Lain-lain;;;;;
28/06/24;240628068;Klip 8x5;1;Klip;;;;;
28/06/24;240628069;Rice paper;1;Lain-lain;;;;;
28/06/24;240628070;Mangkok DM 400ml;1;Thinwall;;;;;
28/06/24;240628071;Kertas beo;1;Lain-lain;;;;;
28/06/24;240628072;Mawar 15;1;Lain-lain;;;;;
28/06/24;240628073;Lunch box M;1;Lain-lain;;;;;
28/06/24;240628074;Mika jumbo;1;Mika;;;;;
28/06/24;240628075;Mika nampan M;1;Mika;;;;;
28/06/24;240628076;Mika nampan M;1;Mika;;;;;
28/06/24;240628077;Gading 35P;1;Kresek;;;;;
28/06/24;240628077;Jeruk 1kg;1;Plastik;;;;;
28/06/24;240628078;Gelas Hok 16oz;1;Gelas;;;;;
28/06/24;240628079;Gelas Hok 16oz;1;Gelas;;;;;
28/06/24;240628080;Gelas Hok 12oz;1;Gelas;;;;;
28/06/24;240628080;Milenium 55;1;Kresek;;;;;
28/06/24;240628080;Gading 40H;2;Kresek;;;;;
28/06/24;240628081;Mawar 24;1;Lain-lain;;;;;
28/06/24;240628082;Kertas gajah;1;Lain-lain;;;;;
28/06/24;240628082;Jeruk 1/2kg;5;Plastik;;;;;
28/06/24;240628082;Nemo 15;2;Kresek;;;;;
28/06/24;240628082;Nemo 24;2;Kresek;;;;;
28/06/24;240628083;Mika 3T;1;Mika;;;;;
28/06/24;240628084;Klip 20x30;2;Klip;;;;;
28/06/24;240628085;"Isolasi 2""";2;Lain-lain;;;;;
28/06/24;240628086;Semangka 24;1;Kresek;;;;;
28/06/24;240628087;Semangka 24;1;Kresek;;;;;
28/06/24;240628088;Nemo 24;1;Kresek;;;;;
28/06/24;240628089;Kancil 1kg;1;Plastik;;;;;
28/06/24;240628090;See-u roll;1;Lain-lain;;;;;
28/06/24;240628091;Kertas beo;1;Lain-lain;;;;;
28/06/24;240628092;Dozer 24;1;Kresek;;;;;
28/06/24;240628093;Kresek 1 gelas;2;Gelas;;;;;
28/06/24;240628094;Gelas Hok 22oz;2;Gelas;;;;;
28/06/24;240628095;Mika kaca;2;Mika;;;;;
28/06/24;240628096;Gelas Hok 16oz;1;Gelas;;;;;
28/06/24;240628097;Kertas beo;1;Lain-lain;;;;;
28/06/24;240628098;Jet 1/2kg;1;Plastik;;;;;
28/06/24;240628099;Tusuk pentol;1;Lain-lain;;;;;
28/06/24;240628100;OPP 11x11;1;OPP;;;;;
28/06/24;240628101;Klip 8x5;1;Klip;;;;;
28/06/24;240628102;Mika kaca;2;Mika;;;;;
28/06/24;240628103;Mika nampan S;2;Mika;;;;;
28/06/24;240628104;Mika nampan M;1;Mika;;;;;
28/06/24;240628105;OPP 10x10;1;OPP;;;;;
29/06/24;240629001;Dos R18;2;Lain-lain;;;;;
29/06/24;240629001;Dos R20;2;Lain-lain;;;;;
29/06/24;240629001;Gading 35P;3;Kresek;;;;;
29/06/24;240629002;Tusuk gigi;1;Lain-lain;;;;;
29/06/24;240629002;Thinwall 500ml;1;Thinwall;;;;;
29/06/24;240629002;Tissue pascoy;2;Lain-lain;;;;;
29/06/24;240629002;OPP 15x15;1;OPP;;;;;
29/06/24;240629003;Gading 40H;1;Kresek;;;;;
29/06/24;240629004;Kertas beo;1;Lain-lain;;;;;
29/06/24;240629005;Tomat 1kg;1;Plastik;;;;;
29/06/24;240629006;Koyor 15;2;Lain-lain;;;;;
29/06/24;240629007;Dozer 15;1;Kresek;;;;;
29/06/24;240629008;Semangka 24;1;Kresek;;;;;
29/06/24;240629009;Jeruk 1/2kg;1;Plastik;;;;;
29/06/24;240629010;Gelas Hok 14oz;2;Gelas;;;;;
29/06/24;240629011;Nemo 15;1;Kresek;;;;;
29/06/24;240629012;Tikus 1/4kg;1;Plastik;;;;;
29/06/24;240629013;Gading 40H;1;Kresek;;;;;
29/06/24;240629014;Cup cake 7.5;2;Cup;;;;;
29/06/24;240629015;Foam bubur;1;Lain-lain;;;;;
29/06/24;240629016;Foam polos;1;Lain-lain;;;;;
29/06/24;240629017;Kancil 1/4kg;1;Plastik;;;;;
29/06/24;240629018;Semangka 15;1;Kresek;;;;;
29/06/24;240629019;Tusuk gigi;5;Lain-lain;;;;;
29/06/24;240629019;Jeruk 1/2kg;10;Plastik;;;;;
29/06/24;240629019;Kertas beo;2;Lain-lain;;;;;
29/06/24;240629019;Kelud;20;Lain-lain;;;;;
29/06/24;240629019;Mika 6A;10;Mika;;;;;
29/06/24;240629020;Foam bubur;1;Lain-lain;;;;;
29/06/24;240629020;Semangka 15;2;Kresek;;;;;
29/06/24;240629020;Semangka 24;1;Kresek;;;;;
29/06/24;240629020;Gelas Hok 12oz;2;Gelas;;;;;
29/06/24;240629020;Tutup gelas;2;Gelas;;;;;
29/06/24;240629020;Sedotan hitam tekuk;1;Sedotan;;;;;
29/06/24;240629020;Rice paper;1;Lain-lain;;;;;
29/06/24;240629021;Semangka 24;2;Kresek;;;;;
29/06/24;240629022;Rice bowl 650ml;1;Lain-lain;;;;;
29/06/24;240629023;Gelas bola;1;Gelas;;;;;
29/06/24;240629024;Gelas Hok 12oz;1;Gelas;;;;;
29/06/24;240629025;Sendok set;1;Lain-lain;;;;;
29/06/24;240629025;Dos R18;1;Lain-lain;;;;;
29/06/24;240629025;Jeruk 1/2kg;5;Plastik;;;;;
29/06/24;240629025;Karet 1/2kg;1;Lain-lain;;;;;
29/06/24;240629025;Nemo 15;2;Kresek;;;;;
29/06/24;240629025;Nemo 24;2;Kresek;;;;;
29/06/24;240629025;Gelas Hok 14oz;1;Gelas;;;;;
29/06/24;240629026;Palapa 40H;5;Kresek;;;;;
29/06/24;240629027;Palapa 40H;2;Kresek;;;;;
29/06/24;240629028;Polybag 60x100;1;Lain-lain;;;;;
29/06/24;240629029;Sendok dawet;1;Lain-lain;;;;;
01/07/24;240701001;Puma 4x15;1;Plastik;;;;;
01/07/24;240701002;Foam HB;1;Lain-lain;;;;;
01/07/24;240701003;Tissue dapur;1;Lain-lain;;;;;
01/07/24;240701004;Tissue jolly;2;Lain-lain;;;;;
